Depth,Total Be Prod,Spallation Be Prod,Muon Be Prod
g/cm2,at/g/yr,at/g/yr,at/g/yr
27055,0.001019222,1.47E-73,0.001019222
27060,0.001018927,1.42E-73,0.001018927
27065,0.001018631,1.38E-73,0.001018631
27070,0.001018336,1.34E-73,0.001018336
27075,0.001018041,1.29E-73,0.001018041
27080,0.001017746,1.26E-73,0.001017746
27085,0.001017451,1.22E-73,0.001017451
27090,0.001017156,1.18E-73,0.001017156
27095,0.001016862,1.14E-73,0.001016862
27100,0.001016567,1.11E-73,0.001016567
27105,0.001016273,1.07E-73,0.001016273
27110,0.001015978,1.04E-73,0.001015978
27115,0.001015684,1.01E-73,0.001015684
27120,0.00101539,9.77E-74,0.00101539
27125,0.001015096,9.47E-74,0.001015096
27130,0.001014803,9.18E-74,0.001014803
27135,0.001014509,8.90E-74,0.001014509
27140,0.001014215,8.63E-74,0.001014215
27145,0.001013922,8.36E-74,0.001013922
27150,0.001013629,8.10E-74,0.001013629
27155,0.001013336,7.85E-74,0.001013336
27160,0.001013042,7.61E-74,0.001013042
27165,0.00101275,7.38E-74,0.00101275
27170,0.001012457,7.15E-74,0.001012457
27175,0.001012164,6.93E-74,0.001012164
27180,0.001011871,6.72E-74,0.001011871
27185,0.001011579,6.51E-74,0.001011579
27190,0.001011287,6.31E-74,0.001011287
27195,0.001010994,6.12E-74,0.001010994
27200,0.001010702,5.93E-74,0.001010702
27205,0.00101041,5.75E-74,0.00101041
27210,0.001010118,5.57E-74,0.001010118
27215,0.001009827,5.40E-74,0.001009827
27220,0.001009535,5.23E-74,0.001009535
27225,0.001009244,5.07E-74,0.001009244
27230,0.001008952,4.92E-74,0.001008952
27235,0.001008661,4.76E-74,0.001008661
27240,0.00100837,4.62E-74,0.00100837
27245,0.001008079,4.48E-74,0.001008079
27250,0.001007788,4.34E-74,0.001007788
27255,0.001007497,4.20E-74,0.001007497
27260,0.001007206,4.07E-74,0.001007206
27265,0.001006916,3.95E-74,0.001006916
27270,0.001006625,3.83E-74,0.001006625
27275,0.001006335,3.71E-74,0.001006335
27280,0.001006045,3.60E-74,0.001006045
27285,0.001005755,3.49E-74,0.001005755
27290,0.001005465,3.38E-74,0.001005465
27295,0.001005175,3.27E-74,0.001005175
27300,0.001004885,3.17E-74,0.001004885
27305,0.001004596,3.08E-74,0.001004596
27310,0.001004306,2.98E-74,0.001004306
27315,0.001004017,2.89E-74,0.001004017
27320,0.001003727,2.80E-74,0.001003727
27325,0.001003438,2.71E-74,0.001003438
27330,0.001003149,2.63E-74,0.001003149
27335,0.00100286,2.55E-74,0.00100286
27340,0.001002572,2.47E-74,0.001002572
27345,0.001002283,2.40E-74,0.001002283
27350,0.001001994,2.32E-74,0.001001994
27355,0.001001706,2.25E-74,0.001001706
27360,0.001001418,2.18E-74,0.001001418
27365,0.001001129,2.11E-74,0.001001129
27370,0.001000841,2.05E-74,0.001000841
27375,0.001000553,1.99E-74,0.001000553
27380,0.001000265,1.92E-74,0.001000265
27385,0.000999978,1.87E-74,0.000999978
27390,0.00099969,1.81E-74,0.00099969
27395,0.000999403,1.75E-74,0.000999403
27400,0.000999115,1.70E-74,0.000999115
27405,0.000998828,1.65E-74,0.000998828
27410,0.000998541,1.60E-74,0.000998541
27415,0.000998254,1.55E-74,0.000998254
27420,0.000997967,1.50E-74,0.000997967
27425,0.00099768,1.45E-74,0.00099768
27430,0.000997393,1.41E-74,0.000997393
27435,0.000997107,1.36E-74,0.000997107
27440,0.00099682,1.32E-74,0.00099682
27445,0.000996534,1.28E-74,0.000996534
27450,0.000996248,1.24E-74,0.000996248
27455,0.000995962,1.20E-74,0.000995962
27460,0.000995676,1.17E-74,0.000995676
27465,0.00099539,1.13E-74,0.00099539
27470,0.000995104,1.10E-74,0.000995104
27475,0.000994818,1.06E-74,0.000994818
27480,0.000994533,1.03E-74,0.000994533
27485,0.000994247,9.99E-75,0.000994247
27490,0.000993962,9.68E-75,0.000993962
27495,0.000993677,9.38E-75,0.000993677
27500,0.000993392,9.09E-75,0.000993392
27505,0.000993107,8.81E-75,0.000993107
27510,0.000992822,8.54E-75,0.000992822
27515,0.000992537,8.28E-75,0.000992537
27520,0.000992253,8.02E-75,0.000992253
27525,0.000991968,7.78E-75,0.000991968
27530,0.000991684,7.54E-75,0.000991684
27535,0.0009914,7.31E-75,0.0009914
27540,0.000991115,7.08E-75,0.000991115
27545,0.000990831,6.86E-75,0.000990831
27550,0.000990548,6.65E-75,0.000990548
27555,0.000990264,6.45E-75,0.000990264
27560,0.00098998,6.25E-75,0.00098998
27565,0.000989696,6.06E-75,0.000989696
27570,0.000989413,5.87E-75,0.000989413
27575,0.00098913,5.69E-75,0.00098913
27580,0.000988846,5.51E-75,0.000988846
27585,0.000988563,5.34E-75,0.000988563
27590,0.00098828,5.18E-75,0.00098828
27595,0.000987997,5.02E-75,0.000987997
27600,0.000987715,4.87E-75,0.000987715
27605,0.000987432,4.72E-75,0.000987432
27610,0.000987149,4.57E-75,0.000987149
27615,0.000986867,4.43E-75,0.000986867
27620,0.000986585,4.29E-75,0.000986585
27625,0.000986303,4.16E-75,0.000986303
27630,0.00098602,4.03E-75,0.00098602
27635,0.000985738,3.91E-75,0.000985738
27640,0.000985457,3.79E-75,0.000985457
27645,0.000985175,3.67E-75,0.000985175
27650,0.000984893,3.56E-75,0.000984893
27655,0.000984612,3.45E-75,0.000984612
27660,0.00098433,3.34E-75,0.00098433
27665,0.000984049,3.24E-75,0.000984049
27670,0.000983768,3.14E-75,0.000983768
27675,0.000983487,3.05E-75,0.000983487
27680,0.000983206,2.95E-75,0.000983206
27685,0.000982925,2.86E-75,0.000982925
27690,0.000982644,2.77E-75,0.000982644
27695,0.000982364,2.69E-75,0.000982364
27700,0.000982083,2.60E-75,0.000982083
27705,0.000981803,2.52E-75,0.000981803
27710,0.000981522,2.45E-75,0.000981522
27715,0.000981242,2.37E-75,0.000981242
27720,0.000980962,2.30E-75,0.000980962
27725,0.000980682,2.23E-75,0.000980682
27730,0.000980402,2.16E-75,0.000980402
27735,0.000980123,2.09E-75,0.000980123
27740,0.000979843,2.03E-75,0.000979843
27745,0.000979564,1.97E-75,0.000979564
27750,0.000979284,1.91E-75,0.000979284
27755,0.000979005,1.85E-75,0.000979005
27760,0.000978726,1.79E-75,0.000978726
27765,0.000978447,1.74E-75,0.000978447
27770,0.000978168,1.68E-75,0.000978168
27775,0.000977889,1.63E-75,0.000977889
27780,0.00097761,1.58E-75,0.00097761
27785,0.000977332,1.53E-75,0.000977332
27790,0.000977053,1.48E-75,0.000977053
27795,0.000976775,1.44E-75,0.000976775
27800,0.000976497,1.39E-75,0.000976497
27805,0.000976219,1.35E-75,0.000976219
27810,0.00097594,1.31E-75,0.00097594
27815,0.000975663,1.27E-75,0.000975663
27820,0.000975385,1.23E-75,0.000975385
27825,0.000975107,1.19E-75,0.000975107
27830,0.000974829,1.16E-75,0.000974829
27835,0.000974552,1.12E-75,0.000974552
27840,0.000974275,1.09E-75,0.000974275
27845,0.000973997,1.05E-75,0.000973997
27850,0.00097372,1.02E-75,0.00097372
27855,0.000973443,9.89E-76,0.000973443
27860,0.000973166,9.58E-76,0.000973166
27865,0.000972889,9.29E-76,0.000972889
27870,0.000972613,9.00E-76,0.000972613
27875,0.000972336,8.73E-76,0.000972336
27880,0.00097206,8.46E-76,0.00097206
27885,0.000971783,8.20E-76,0.000971783
27890,0.000971507,7.94E-76,0.000971507
27895,0.000971231,7.70E-76,0.000971231
27900,0.000970955,7.46E-76,0.000970955
27905,0.000970679,7.23E-76,0.000970679
27910,0.000970403,7.01E-76,0.000970403
27915,0.000970127,6.80E-76,0.000970127
27920,0.000969852,6.59E-76,0.000969852
27925,0.000969576,6.38E-76,0.000969576
27930,0.000969301,6.19E-76,0.000969301
27935,0.000969026,6.00E-76,0.000969026
27940,0.000968751,5.81E-76,0.000968751
27945,0.000968475,5.63E-76,0.000968475
27950,0.000968201,5.46E-76,0.000968201
27955,0.000967926,5.29E-76,0.000967926
27960,0.000967651,5.13E-76,0.000967651
27965,0.000967376,4.97E-76,0.000967376
27970,0.000967102,4.82E-76,0.000967102
27975,0.000966828,4.67E-76,0.000966828
27980,0.000966553,4.53E-76,0.000966553
27985,0.000966279,4.39E-76,0.000966279
27990,0.000966005,4.25E-76,0.000966005
27995,0.000965731,4.12E-76,0.000965731
28000,0.000965457,3.99E-76,0.000965457
28005,0.000965183,3.87E-76,0.000965183
28010,0.00096491,3.75E-76,0.00096491
28015,0.000964636,3.64E-76,0.000964636
28020,0.000964363,3.53E-76,0.000964363
28025,0.00096409,3.42E-76,0.00096409
28030,0.000963816,3.31E-76,0.000963816
28035,0.000963543,3.21E-76,0.000963543
28040,0.00096327,3.11E-76,0.00096327
28045,0.000962998,3.02E-76,0.000962998
28050,0.000962725,2.92E-76,0.000962725
28055,0.000962452,2.83E-76,0.000962452
28060,0.00096218,2.75E-76,0.00096218
28065,0.000961907,2.66E-76,0.000961907
28070,0.000961635,2.58E-76,0.000961635
28075,0.000961363,2.50E-76,0.000961363
28080,0.000961091,2.42E-76,0.000961091
28085,0.000960819,2.35E-76,0.000960819
28090,0.000960547,2.28E-76,0.000960547
28095,0.000960275,2.21E-76,0.000960275
28100,0.000960003,2.14E-76,0.000960003
28105,0.000959732,2.07E-76,0.000959732
28110,0.00095946,2.01E-76,0.00095946
28115,0.000959189,1.95E-76,0.000959189
28120,0.000958918,1.89E-76,0.000958918
28125,0.000958647,1.83E-76,0.000958647
28130,0.000958376,1.77E-76,0.000958376
28135,0.000958105,1.72E-76,0.000958105
28140,0.000957834,1.67E-76,0.000957834
28145,0.000957563,1.61E-76,0.000957563
28150,0.000957292,1.56E-76,0.000957292
28155,0.000957022,1.52E-76,0.000957022
28160,0.000956752,1.47E-76,0.000956752
28165,0.000956481,1.42E-76,0.000956481
28170,0.000956211,1.38E-76,0.000956211
28175,0.000955941,1.34E-76,0.000955941
28180,0.000955671,1.30E-76,0.000955671
28185,0.000955401,1.26E-76,0.000955401
28190,0.000955132,1.22E-76,0.000955132
28195,0.000954862,1.18E-76,0.000954862
28200,0.000954592,1.14E-76,0.000954592
28205,0.000954323,1.11E-76,0.000954323
28210,0.000954054,1.08E-76,0.000954054
28215,0.000953785,1.04E-76,0.000953785
28220,0.000953515,1.01E-76,0.000953515
28225,0.000953246,9.79E-77,0.000953246
28230,0.000952978,9.49E-77,0.000952978
28235,0.000952709,9.20E-77,0.000952709
28240,0.00095244,8.91E-77,0.00095244
28245,0.000952172,8.64E-77,0.000952172
28250,0.000951903,8.37E-77,0.000951903
28255,0.000951635,8.12E-77,0.000951635
28260,0.000951367,7.87E-77,0.000951367
28265,0.000951098,7.62E-77,0.000951098
28270,0.00095083,7.39E-77,0.00095083
28275,0.000950562,7.16E-77,0.000950562
28280,0.000950295,6.94E-77,0.000950295
28285,0.000950027,6.73E-77,0.000950027
28290,0.000949759,6.52E-77,0.000949759
28295,0.000949492,6.32E-77,0.000949492
28300,0.000949224,6.13E-77,0.000949224
28305,0.000948957,5.94E-77,0.000948957
28310,0.00094869,5.76E-77,0.00094869
28315,0.000948423,5.58E-77,0.000948423
28320,0.000948156,5.41E-77,0.000948156
28325,0.000947889,5.24E-77,0.000947889
28330,0.000947622,5.08E-77,0.000947622
28335,0.000947356,4.92E-77,0.000947356
28340,0.000947089,4.77E-77,0.000947089
28345,0.000946823,4.62E-77,0.000946823
28350,0.000946556,4.48E-77,0.000946556
28355,0.00094629,4.34E-77,0.00094629
28360,0.000946024,4.21E-77,0.000946024
28365,0.000945758,4.08E-77,0.000945758
28370,0.000945492,3.96E-77,0.000945492
28375,0.000945226,3.83E-77,0.000945226
28380,0.00094496,3.72E-77,0.00094496
28385,0.000944695,3.60E-77,0.000944695
28390,0.000944429,3.49E-77,0.000944429
28395,0.000944164,3.38E-77,0.000944164
28400,0.000943899,3.28E-77,0.000943899
28405,0.000943633,3.18E-77,0.000943633
28410,0.000943368,3.08E-77,0.000943368
28415,0.000943103,2.99E-77,0.000943103
28420,0.000942839,2.89E-77,0.000942839
28425,0.000942574,2.80E-77,0.000942574
28430,0.000942309,2.72E-77,0.000942309
28435,0.000942045,2.63E-77,0.000942045
28440,0.00094178,2.55E-77,0.00094178
28445,0.000941516,2.48E-77,0.000941516
28450,0.000941251,2.40E-77,0.000941251
28455,0.000940987,2.33E-77,0.000940987
28460,0.000940723,2.25E-77,0.000940723
28465,0.000940459,2.18E-77,0.000940459
28470,0.000940196,2.12E-77,0.000940196
28475,0.000939932,2.05E-77,0.000939932
28480,0.000939668,1.99E-77,0.000939668
28485,0.000939405,1.93E-77,0.000939405
28490,0.000939141,1.87E-77,0.000939141
28495,0.000938878,1.81E-77,0.000938878
28500,0.000938615,1.76E-77,0.000938615
28505,0.000938352,1.70E-77,0.000938352
28510,0.000938089,1.65E-77,0.000938089
28515,0.000937826,1.60E-77,0.000937826
28520,0.000937563,1.55E-77,0.000937563
28525,0.0009373,1.50E-77,0.0009373
28530,0.000937038,1.46E-77,0.000937038
28535,0.000936775,1.41E-77,0.000936775
28540,0.000936513,1.37E-77,0.000936513
28545,0.00093625,1.32E-77,0.00093625
28550,0.000935988,1.28E-77,0.000935988
28555,0.000935726,1.24E-77,0.000935726
28560,0.000935464,1.21E-77,0.000935464
28565,0.000935202,1.17E-77,0.000935202
28570,0.000934941,1.13E-77,0.000934941
28575,0.000934679,1.10E-77,0.000934679
28580,0.000934417,1.06E-77,0.000934417
28585,0.000934156,1.03E-77,0.000934156
28590,0.000933894,1.00E-77,0.000933894
28595,0.000933633,9.69E-78,0.000933633
28600,0.000933372,9.39E-78,0.000933372
28605,0.000933111,9.11E-78,0.000933111
28610,0.00093285,8.83E-78,0.00093285
28615,0.000932589,8.55E-78,0.000932589
28620,0.000932328,8.29E-78,0.000932328
28625,0.000932068,8.04E-78,0.000932068
28630,0.000931807,7.79E-78,0.000931807
28635,0.000931547,7.55E-78,0.000931547
28640,0.000931287,7.32E-78,0.000931287
28645,0.000931026,7.09E-78,0.000931026
28650,0.000930766,6.87E-78,0.000930766
28655,0.000930506,6.66E-78,0.000930506
28660,0.000930246,6.46E-78,0.000930246
28665,0.000929986,6.26E-78,0.000929986
28670,0.000929727,6.07E-78,0.000929727
28675,0.000929467,5.88E-78,0.000929467
28680,0.000929208,5.70E-78,0.000929208
28685,0.000928948,5.52E-78,0.000928948
28690,0.000928689,5.35E-78,0.000928689
28695,0.00092843,5.19E-78,0.00092843
28700,0.00092817,5.03E-78,0.00092817
28705,0.000927911,4.87E-78,0.000927911
28710,0.000927652,4.72E-78,0.000927652
28715,0.000927394,4.58E-78,0.000927394
28720,0.000927135,4.44E-78,0.000927135
28725,0.000926876,4.30E-78,0.000926876
28730,0.000926618,4.17E-78,0.000926618
28735,0.000926359,4.04E-78,0.000926359
28740,0.000926101,3.92E-78,0.000926101
28745,0.000925843,3.80E-78,0.000925843
28750,0.000925585,3.68E-78,0.000925585
28755,0.000925327,3.57E-78,0.000925327
28760,0.000925069,3.46E-78,0.000925069
28765,0.000924811,3.35E-78,0.000924811
28770,0.000924553,3.25E-78,0.000924553
28775,0.000924296,3.15E-78,0.000924296
28780,0.000924038,3.05E-78,0.000924038
28785,0.000923781,2.96E-78,0.000923781
28790,0.000923524,2.87E-78,0.000923524
28795,0.000923266,2.78E-78,0.000923266
28800,0.000923009,2.69E-78,0.000923009
28805,0.000922752,2.61E-78,0.000922752
28810,0.000922495,2.53E-78,0.000922495
28815,0.000922239,2.45E-78,0.000922239
28820,0.000921982,2.38E-78,0.000921982
28825,0.000921725,2.30E-78,0.000921725
28830,0.000921469,2.23E-78,0.000921469
28835,0.000921212,2.16E-78,0.000921212
28840,0.000920956,2.10E-78,0.000920956
28845,0.0009207,2.03E-78,0.0009207
28850,0.000920444,1.97E-78,0.000920444
28855,0.000920188,1.91E-78,0.000920188
28860,0.000919932,1.85E-78,0.000919932
28865,0.000919676,1.79E-78,0.000919676
28870,0.00091942,1.74E-78,0.00091942
28875,0.000919165,1.68E-78,0.000919165
28880,0.000918909,1.63E-78,0.000918909
28885,0.000918654,1.58E-78,0.000918654
28890,0.000918398,1.53E-78,0.000918398
28895,0.000918143,1.49E-78,0.000918143
28900,0.000917888,1.44E-78,0.000917888
28905,0.000917633,1.40E-78,0.000917633
28910,0.000917378,1.35E-78,0.000917378
28915,0.000917123,1.31E-78,0.000917123
28920,0.000916869,1.27E-78,0.000916869
28925,0.000916614,1.23E-78,0.000916614
28930,0.00091636,1.19E-78,0.00091636
28935,0.000916105,1.16E-78,0.000916105
28940,0.000915851,1.12E-78,0.000915851
28945,0.000915597,1.09E-78,0.000915597
28950,0.000915343,1.05E-78,0.000915343
28955,0.000915088,1.02E-78,0.000915088
28960,0.000914835,9.90E-79,0.000914835
28965,0.000914581,9.60E-79,0.000914581
28970,0.000914327,9.30E-79,0.000914327
28975,0.000914073,9.02E-79,0.000914073
28980,0.00091382,8.74E-79,0.00091382
28985,0.000913566,8.47E-79,0.000913566
28990,0.000913313,8.21E-79,0.000913313
28995,0.00091306,7.96E-79,0.00091306
29000,0.000912807,7.71E-79,0.000912807
29005,0.000912554,7.47E-79,0.000912554
29010,0.000912301,7.24E-79,0.000912301
29015,0.000912048,7.02E-79,0.000912048
29020,0.000911795,6.81E-79,0.000911795
29025,0.000911542,6.60E-79,0.000911542
29030,0.00091129,6.39E-79,0.00091129
29035,0.000911037,6.20E-79,0.000911037
29040,0.000910785,6.01E-79,0.000910785
29045,0.000910533,5.82E-79,0.000910533
29050,0.000910281,5.64E-79,0.000910281
29055,0.000910029,5.47E-79,0.000910029
29060,0.000909777,5.30E-79,0.000909777
29065,0.000909525,5.14E-79,0.000909525
29070,0.000909273,4.98E-79,0.000909273
29075,0.000909021,4.83E-79,0.000909021
29080,0.00090877,4.68E-79,0.00090877
29085,0.000908518,4.53E-79,0.000908518
29090,0.000908267,4.39E-79,0.000908267
29095,0.000908016,4.26E-79,0.000908016
29100,0.000907764,4.13E-79,0.000907764
29105,0.000907513,4.00E-79,0.000907513
29110,0.000907262,3.88E-79,0.000907262
29115,0.000907012,3.76E-79,0.000907012
29120,0.000906761,3.64E-79,0.000906761
29125,0.00090651,3.53E-79,0.00090651
29130,0.000906259,3.42E-79,0.000906259
29135,0.000906009,3.32E-79,0.000906009
29140,0.000905758,3.21E-79,0.000905758
29145,0.000905508,3.12E-79,0.000905508
29150,0.000905258,3.02E-79,0.000905258
29155,0.000905008,2.93E-79,0.000905008
29160,0.000904758,2.84E-79,0.000904758
29165,0.000904508,2.75E-79,0.000904508
29170,0.000904258,2.67E-79,0.000904258
29175,0.000904008,2.58E-79,0.000904008
29180,0.000903759,2.50E-79,0.000903759
29185,0.000903509,2.43E-79,0.000903509
29190,0.00090326,2.35E-79,0.00090326
29195,0.00090301,2.28E-79,0.00090301
29200,0.000902761,2.21E-79,0.000902761
29205,0.000902512,2.14E-79,0.000902512
29210,0.000902263,2.08E-79,0.000902263
29215,0.000902014,2.01E-79,0.000902014
29220,0.000901765,1.95E-79,0.000901765
29225,0.000901516,1.89E-79,0.000901516
29230,0.000901268,1.83E-79,0.000901268
29235,0.000901019,1.78E-79,0.000901019
29240,0.00090077,1.72E-79,0.00090077
29245,0.000900522,1.67E-79,0.000900522
29250,0.000900274,1.62E-79,0.000900274
29255,0.000900026,1.57E-79,0.000900026
29260,0.000899777,1.52E-79,0.000899777
29265,0.000899529,1.47E-79,0.000899529
29270,0.000899282,1.43E-79,0.000899282
29275,0.000899034,1.38E-79,0.000899034
29280,0.000898786,1.34E-79,0.000898786
29285,0.000898538,1.30E-79,0.000898538
29290,0.000898291,1.26E-79,0.000898291
29295,0.000898043,1.22E-79,0.000898043
29300,0.000897796,1.18E-79,0.000897796
29305,0.000897549,1.15E-79,0.000897549
29310,0.000897302,1.11E-79,0.000897302
29315,0.000897055,1.08E-79,0.000897055
29320,0.000896808,1.04E-79,0.000896808
29325,0.000896561,1.01E-79,0.000896561
29330,0.000896314,9.80E-80,0.000896314
29335,0.000896067,9.50E-80,0.000896067
29340,0.000895821,9.21E-80,0.000895821
29345,0.000895574,8.93E-80,0.000895574
29350,0.000895328,8.65E-80,0.000895328
29355,0.000895082,8.39E-80,0.000895082
29360,0.000894835,8.13E-80,0.000894835
29365,0.000894589,7.88E-80,0.000894589
29370,0.000894343,7.64E-80,0.000894343
29375,0.000894097,7.40E-80,0.000894097
29380,0.000893851,7.17E-80,0.000893851
29385,0.000893606,6.95E-80,0.000893606
29390,0.00089336,6.74E-80,0.00089336
29395,0.000893115,6.53E-80,0.000893115
29400,0.000892869,6.33E-80,0.000892869
29405,0.000892624,6.14E-80,0.000892624
29410,0.000892378,5.95E-80,0.000892378
29415,0.000892133,5.76E-80,0.000892133
29420,0.000891888,5.59E-80,0.000891888
29425,0.000891643,5.41E-80,0.000891643
29430,0.000891398,5.25E-80,0.000891398
29435,0.000891154,5.09E-80,0.000891154
29440,0.000890909,4.93E-80,0.000890909
29445,0.000890664,4.78E-80,0.000890664
29450,0.00089042,4.63E-80,0.00089042
29455,0.000890175,4.49E-80,0.000890175
29460,0.000889931,4.35E-80,0.000889931
29465,0.000889687,4.22E-80,0.000889687
29470,0.000889443,4.09E-80,0.000889443
29475,0.000889199,3.96E-80,0.000889199
29480,0.000888955,3.84E-80,0.000888955
29485,0.000888711,3.72E-80,0.000888711
29490,0.000888467,3.61E-80,0.000888467
29495,0.000888223,3.50E-80,0.000888223
29500,0.00088798,3.39E-80,0.00088798
29505,0.000887736,3.28E-80,0.000887736
29510,0.000887493,3.18E-80,0.000887493
29515,0.00088725,3.09E-80,0.00088725
29520,0.000887006,2.99E-80,0.000887006
29525,0.000886763,2.90E-80,0.000886763
29530,0.00088652,2.81E-80,0.00088652
29535,0.000886277,2.72E-80,0.000886277
29540,0.000886034,2.64E-80,0.000886034
29545,0.000885792,2.56E-80,0.000885792
29550,0.000885549,2.48E-80,0.000885549
29555,0.000885306,2.40E-80,0.000885306
29560,0.000885064,2.33E-80,0.000885064
29565,0.000884822,2.26E-80,0.000884822
29570,0.000884579,2.19E-80,0.000884579
29575,0.000884337,2.12E-80,0.000884337
29580,0.000884095,2.06E-80,0.000884095
29585,0.000883853,1.99E-80,0.000883853
29590,0.000883611,1.93E-80,0.000883611
29595,0.000883369,1.87E-80,0.000883369
29600,0.000883128,1.81E-80,0.000883128
29605,0.000882886,1.76E-80,0.000882886
29610,0.000882644,1.70E-80,0.000882644
29615,0.000882403,1.65E-80,0.000882403
29620,0.000882162,1.60E-80,0.000882162
29625,0.00088192,1.55E-80,0.00088192
29630,0.000881679,1.50E-80,0.000881679
29635,0.000881438,1.46E-80,0.000881438
29640,0.000881197,1.41E-80,0.000881197
29645,0.000880956,1.37E-80,0.000880956
29650,0.000880715,1.33E-80,0.000880715
29655,0.000880475,1.29E-80,0.000880475
29660,0.000880234,1.25E-80,0.000880234
29665,0.000879993,1.21E-80,0.000879993
29670,0.000879753,1.17E-80,0.000879753
29675,0.000879513,1.13E-80,0.000879513
29680,0.000879272,1.10E-80,0.000879272
29685,0.000879032,1.07E-80,0.000879032
29690,0.000878792,1.03E-80,0.000878792
